tweet_id,fecha_reply,reply_id,texto,likes,retweets,replies,gender,usuario,;;
"  con los integrantes de esta red de acoso y amenazas."",1000,928,38,bodega,@Pelicolombianas,";;
"1914108424251465971,20/04/2025 5:15:00,439,""Le solicito como ciudadana colombiana a la ";;
 @FiscaliaCol;;
  abrir investigación sobre estos sicarios digitales incluido ;;
 @petrogustavo;;
  por amenazar a la población civil de muerte en esta red, por poner en peligro a los ciudadanos y por instigar a la violencia de manera continua, además de que estas actividades son financiadas con el erario público a través de contratos con entidades estatales ;;
 @CorteSupremaJ;;
  ;;
 @PGN_COL;;
  ;;
" @CGR_Colombia"",1000,776,62,female,@PALOMITA80,";;
"1914108424251465971,20/04/2025 5:15:00,440,""Lo más divertido de todo esto, es que el pederasta Gustavo Petro se quedó esperando un nombre que nunca le dieron y ahora comparte como evidencia un organigrama de gente que se sigue en Twitter, jaja.";;
 ;;
" Lea bien, pederasta: su """"denuncia"""" está más muerta que Piedad Córdoba."",2000,450,45,male,@millanrussy,";;
"1914108424251465971,20/04/2025 5:15:00,441,""¿Tiene las pruebas suficientes para incriminar de esa forma a la Senadora ";;
 @MariaFdaCabal;;
 ?;;
 ;;
 Seguramente un nuevo invento suyo Presidente ;;
 @petrogustavo;;
 , sin sustento alguno, intentando dañar la imagen de la oposición. ;;
 ;;
" Se le olvida que usted es un mandatario, NO un bodeguero."",1000,401,92,male,@papoaminCD,";;
"1914108424251465971,20/04/2025 5:15:00,442,""Señor presidente ";;
 @petrogustavo;;
"  la fiscalía desde que se creó no ha empezado a funcionar."",990,298,14,male,@Jojare2,";;
"1914108424251465971,20/04/2025 5:15:00,443,""stos delincuentes deben ser judicializados señor Presidente ";;
" @petrogustavo"",805,470,13,bodega,@XPost1A,";;
"1914108424251465971,20/04/2025 5:15:00,444,""Definitivamente En Colombia ya nadie respeta a Petro, nadie la cree, el tipo es un fraude Total."",734,157,8,male,@Jhonffonseca,";;
"1914108424251465971,20/04/2025 5:15:00,445,""Esperamos con anhelo que por fin la ";;
 @FiscaliaCol;;
  actúe y deje de ser cómplice inoperante. Muy bien ;;
 @Aquelarre118;;
" , gracias por ser nuestra voz."",734,157,22,female,@nometiente2,";;
"1914108424251465971,20/04/2025 5:15:00,446,""Ilegítimo, el miedo que le causa el simple hecho de no aceptar que su fallido proyecto político terminará en el 2026 a mas tardar, y que ";;
 @MariaFdaCabal;;
"  derrotará todo lo que usted y sus seguidores representan, lo tiene tan desesperado que lo hace divagar en medio de las trabas que se mete con el cafe con leche y lo otro que consume. Lo enfrentaremos!"",551,137,22,male,@AndresGuryRod,";;
"1914108424251465971,20/04/2025 5:15:00,447,""Jajajajajajajajajajaja no puede ser cierto esto!";;
 ;;
" Ni Nicolás Maduro en su prime se atrevería a tanto..."",587,69,4,male,@santiuribedel10,";;
"1917410573639176643,30/04/2025 7:18:00,448,""Esta es la representación gráfica presidente ";;
 @petrogustavo;;
  del mundo en el que usted vive.;;
 ;;
" ¿Cuándo estará conectado con la realidad y gobernando de verdad?"",503,100,16,male,@papoaminCD,";;
"1917410573639176643,30/04/2025 7:18:00,449,""Oiga hp están asesinado los policías y usted viendo mariposas amarillas 😡";;
" USTED es el culpable del ataque a los uniformados por solapar el terrorismo con el cuento de una paz inexistente q usa como pretexto para cobijarlos miserable"",204,79,10,female,@ClaudiaLuci1018,";;
1917410573639176643,30/04/2025 7:18:00,450,Los jóvenes salimos este 1 de mayo. Por nuestros derechos.,151,41,44,male,@ManuelZamudioA,;;
1917410573639176643,30/04/2025 7:18:00,451,Guerrillero hp usted va tener que mamar mucho porque no pasará el humbral,102,14,8,male,@JoseVel22818915,;;
"1917410573639176643,30/04/2025 7:18:00,452,""Nos vemos en las calles este 1 de Mayo para demostrarle a esos HP, honorables parlamentarios de la extrema derecha que el pueblo unido jamás será vencido. ";;
 ;;
" El pueblo apoya a Gustavo Petro"",33,4,28,male,@Andres_Cortes99,";;
1917410573639176643,30/04/2025 7:18:00,453,Vamos por la Consulta Popular mi Presidente,19,3,12,female,@Rocioguti2569,;;
"1917410573639176643,30/04/2025 7:18:00,454,""Presidente, no sea bruto, la IA le está jodiendo el trabajo a mucha gente. Sea consecuente y lógico entre lo que piensa y lo que hace."",17,3,0,bodega,@DonnaDonnut,";;
"1917410573639176643,30/04/2025 7:18:00,455,""Petro es el villano número 1 de Colombia. Quiere seguir saqueando el país ahora con una consulta populista inventada por él. Ni sí ni no, ABSTENCIÓN ABSOLUTA!"",11,4,4,female,@OtakuCristiana,";;
"1917410573639176643,30/04/2025 7:18:00,456,""Resulta profundamente contradictorio que el gobierno impulse una consulta popular con el argumento de “garantizar derechos laborales”,cuando las condiciones reales del aparato productivo colombiano demuestran que muchas de las empresas especialmente las pequeñas está sobreviviend"",16,0,8,bodega,@Mrombt,";;
"1917410573639176643,30/04/2025 7:18:00,457,""Y después ¡¡¡¡¡ no digan que no lo advertimos!!!! Cuando se terminen de robar a Colombia y sometan con guerrilla y hambre al país ahí ya será tarde creer en tanta mierda";;
 ;;
" El socialismo es la repartición de la pobreza"",5,4,0,bodega,@elpaisa,";;
"1914837195057136108,22/04/2025 7:18:00,458,""Consulta Popular que PERDERÁ. ";;
 ;;
 Por más convocatoria que haga, por más alocuciones que realice y así se aproveche de las marchas del 1 de mayo, los colombianos NO dejaremos que usted acabe con el país.;;
 ;;
 Pte ;;
 @petrogustavo;;
"  ese resultado será el anticipo de su derrota del 2026."",471,126,26,male,@papoaminCD,";;
"1914837195057136108,23/04/2025 7:18:00,459,""Consulta con preguntas que ya existen en la ley o que son imposibles de cumplir.";;
 ;;
" Su consulta popular es una trampa mal hecha:"",502,67,8,female,@millanrussy,";;
1914837195057136108,23/04/2025 7:18:00,460,Consulta con preguntas que ya existen en la ley o que son imposibles de cumplir. Su consulta popular es una trampa mal hecha:,280,112,15,male,@SoyVahos,;;
"1914837195057136108,23/04/2025 7:18:00,461,""Ahí estaremos presidente, en las calles. Si a la consulta popular."",300,70,61,male,@ManuelZamudioA,";;
"1914837195057136108,23/04/2025 7:18:00,462,""Si señor Presidente ";;
 Por el Si en todas✅;;
" Todas en beneficio del pueblo (campesinos, madres comunitarias.....) y su clase obrera"",143,52,24,bodega,@JairoRicardoOs1,";;
"1914837195057136108,23/04/2025 7:18:00,463,""La consulta de petro y sus compinches no se vota, por muchas y obvias razones. No confío ni creo en las buenas intenciones de un gobierno aliado y defensor de dictaduras, narcotraficantes y terroristas, que agrede periodistas, magistrados, oposición y población que no los aplaude"",123,45,5,male,@Mateo_CalderonS,";;
1914837195057136108,23/04/2025 7:18:00,464,La mejor opcion es no salir a votar la consulta popular,110,47,8,male,@Juanballesta538,;;
"1914837195057136108,23/04/2025 7:18:00,465,""Oiga hediondo, la blefaroplastia para cuando?"",57,18,4,female,@RolaRiquis,";;
"1914837195057136108,23/04/2025 7:18:00,466,""Que tal las preguntas? En eso se van a gastar más de $500 mil millones de pesos de los recursos de los Colombianos y el país con tantas necesidades? No veo cuál es el problema de llevar esos puntos al senado para su discusión y aprobación.";;
" Todo este gobierno no es más que una gran"",51,19,7,female,@PattyGallegosNY,";;
1914837195057136108,23/04/2025 7:18:00,467,Si hay un idiota en el poder es por que quienes lo eligieron estan bien representados,46,15,5,male,@mcadavidl,;;
"1901631000519864724,17/03/2025 7:18:00,468,""Esos alcaldes únicamente piensan en los intereses de los grandes poderes económicos. Aquí en Bogotá, Galán gobierna para CAMACOL."",415,94,12,male,@ManuelZamudioA,";;
"1901631000519864724,17/03/2025 7:18:00,469,""Alcaldes q no tienen prontuario delictivo como usted q no han estado en grupos terroristas como usted q no defienden grupos terroristas como usted ni les dan estatus de influencer ni son alcahuete del terrorismo como usted q los escuda para defenderlos bajo el sofisma";;
"  de paz"",384,102,10,female,@ClaudiaLuci1018,";;
1901631000519864724,17/03/2025 7:18:00,470,Eso tuvo que dolerle a los alcaldes y gobernadores que le tienen miedo a la protesta social y a la consulta popular.,334,92,11,male,@vovallediaz,;;
"1901631000519864724,17/03/2025 7:18:00,471,""Gustavo Petro promueve la flojera, a el solo le marchan los que reciben contratos y subsidios. La elite petrista viendo a la gente marchar para que ellos sigan en el poder."",295,56,7,bodega,@LibertadorCol,";;
1901631000519864724,17/03/2025 7:18:00,472,M19 terroristas de la Muerte 💀,202,57,12,bodega,@J_Albarrazin,;;
"1901631000519864724,17/03/2025 7:18:00,473,""La justicia humana, dice este hijueputa."",87,9,3,female,@AdrianaVeterin,";;
"1901631000519864724,17/03/2025 7:18:00,474,""!Entiendelo, Petro!: No queremos que marches, si no que te marches!"",216,42,24,female,@ZeaLuzElena,";;
1901631000519864724,17/03/2025 7:18:00,475,Todos a las calles.,192,41,21,male,@fabianzapata026,;;
"1901631000519864724,17/03/2025 7:18:00,476,""Que traba tan presidente, sr Hpta"",2,0,0,female,@AngelicaLuciaRD,";;
"1901631000519864724,17/03/2025 7:18:00,477,""Un resentido social como ";;
 @petrogustavo;;
  siempre divide con odio entre “pueblo” y “antipueblo”, creyéndose el único virtuoso y viendo al resto como miseria, especuladores, muerte y despiadados.;;
 ;;
" Necesitan un día cívico para intentar sacar a la gente a marchar porque solo NO puede."",153,14,13,male,@LuisDavidCaro,";;
"1902048946769555870,18/04/2025 7:18:00,478,""Debe ser muy triste tener que frenar el país, cerrar las puertas de las entidades nacionales y suspender la atención al público, para que una marcha no se vea sola. ";;
 ;;
 En eso cayó la izquierda mezquina de ;;
 @petrogustavo;;
 . ;;
 ;;
" Con eso demuestran lo pequeñísimos que son."",1000,289,60,male,@papoaminCD,";;
"1902048946769555870,18/04/2025 7:18:00,479,""PETRO se gasta $ 12.000.000.000 en el evento del día de Hoy en la plaza de bolivar para salir a apoyar a Gustavo PETRO.";;
 ;;
 Artistas ;;
 Refrigerio ;;
 Tarimas ;;
 Sonido ;;
 Buses ;;
 Hoteles ;;
 Almuerzo ;;
 Logística ;;
 ;;
" Que opinan de este Despilfarro?"",584,182,73,male,@Jhonffonseca,";;
1902048946769555870,18/04/2025 7:18:00,480,$600.000.000.000 va,283,15,19,male,@JULIOC_HERRERA,;;
"1902048946769555870,18/04/2025 7:18:00,481,""Con qué ⁉️🤔";;
 SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ SÍ ;;
 Hora desquiciado drgdct brrchn inepto incapaz ladrón mitomano MRKN d ;;
" @petrogustavo"",150,38,3,male,@KLea79107265,";;
"1902048946769555870,18/04/2025 7:18:00,482,""Lo único que se ve en esa foto es un pequeño número de indios, integrantes de Fecode y empleados oficiales y estudiantes obligados a asistir!";;
 ;;
" Tuvo q declarar """"día cívico"""" para medio llenar la Plaza de Bolívar... Que vergüenza es usted para nuestro país!";;
 ;;
" Miserable adicto!"",107,39,4,male,@LuisDemocrata1,";;
"1902048946769555870,18/04/2025 7:18:00,483,""Presidente, hay con qué. Eso sin duda"",127,16,12,female,@juanialferez,";;
1902048946769555870,18/04/2025 7:18:00,484,Apoyo total mi Presidente 🙏,85,9,19,bodega,@LindaAdria,;;
"1902048946769555870,18/04/2025 7:18:00,485,""El pueblo está con Petro, el pueblo está con la reforma."",44,7,5,male,@ManuelZamudioA,";;
1902048946769555870,18/04/2025 7:18:00,486,Presidente Barranquilla y el departamento del Atlántico se movilizó a favor de las reformas sociales,46,4,17,male,@DubanMuoz12,;;
"1902048946769555870,18/04/2025 7:18:00,487,""1a pregunta: Está usted de acuerdo con que el gobierno de Gustavo Petro finalice inmediatamente debido a las graves crisis en los sectores salud, económico, seguridad, laboral, narcotráfico, gobernabilidad, corrrupción, etc?"",25,1,4,male,@dgrc1978,";;
"1916555108722082031,28/04/2025 7:18:00,488,""Domingo y no se cansa de hacerle apología a una GUERRILLA y a una persona que se alzó en armas. ";;
 ;;
 Recapacite Presidente ;;
 @petrogustavo;;
 . ;;
 ;;
" Tenga un tanto de respeto por el país y por las víctimas."",48,110,19,male,@papoaminCD,";;
"1916555108722082031,28/04/2025 7:18:00,489,""Nuestros miembros de las fuerzas públicas siguen muriendo en manos de los bandidos qué se fortalecieron en su gobierno, mientras ud sigue en su papel de activista """"revolucionario"""", a ejecutar! A gobernar!"",510,142,24,female,@luzpastrana,";;
1916555108722082031,28/04/2025 7:18:00,490,Usted considera que Carlos Pizarro fue un terrorista HP ? Pues 610 dijeron que si y 20 dijeron que no.,330,49,8,male,@Rincon001A,;;
"1916555108722082031,28/04/2025 7:18:00,491,""@grok";;
"  a cuántas personas secuestró y asesinó Carlos Pizarro y el M-19? El M-19, liderado por Carlos Pizarro, secuestró a más de 400 personas entre 1976 y 1978, principalmente para obtener rescates. También cometió asesinatos, como el de José Raquel Mercado en 1976. En el asalto al Palacio de Justicia de 1985, murieron más de 90 personas, aunque muchas muertes se atribuyen a la respuesta militar. No hay cifras exactas de secuestros y asesinatos totales debido a la falta de registros completos. Pizarro, como líder, estuvo involucrado en estas acciones, pero también negoció la paz en 1990, transformando al M-19 en un partido político."",171,10,12,male,@Victor124658101,";;
1916555108722082031,28/04/2025 7:18:00,492,Buen Muerto el terrorista HP,96,22,3,male,@Tluisito007,;;
"1916555108722082031,28/04/2025 7:18:00,493,""Para que NO queden dudas: @petrogustavo";;
  promueve una memoria selectiva que absuelve a los grupos armados ilegales mientras condena al Estado democrático. ;;
" Carlos Pizarro fue un criminal antes que un """"líder de paz"""".";;
" Colombia necesita una memoria completa, no una historia parcial que glorifique a quienes alguna vez desangraron al país."",44,20,2,male,@AlbertoSierrave,";;
1916555108722082031,28/04/2025 7:18:00,494,Los dos mejores hombres de la historia de nuestro pasis,48,16,72,bodega,@FernandoHinca01,;;
1916555108722082031,28/04/2025 7:18:00,495,Su legado de bandido aún manchando a colombia dejando desolación en Colombia.... Esto paso en Guaviare... Asesinan un joven de 15 ... Que se puede esperar de un gobierno cómplice de terroristas.,11,5,7,male,@Joaquin72308009,;;
1916555108722082031,28/04/2025 7:18:00,496,Osea que mientras matan a nuestros policías y militares usted sigue subiendo y avivando videos de un guerrillero que hizo parte de un grupo en el cual tanto usted como el derramaron sangre de gente inocente! Falta de patriotismo y desinterés hacia nuestros policías que son heroes,14,0,1,male,@edinsonsoler07,;;
1916555108722082031,28/04/2025 7:18:00,497,Un criminal y delincuente más.,5,4,0,male,@fbermudezg,;;
"1912298841325597115,15/04/2025 7:18:00,498,""Es curioso. Nunca había visto una “justificacion” para una emergencia sanitaria y económica con un tono tan novelesco y carente de rigor técnico en su análisis de causas y consecuencias, pero sobre todo que se dedica a atacar actores distintos al gobierno nacional a diestra y siniestra. Todo además adobado con una declaración de noviembre de 2024 y ratificada en marzo de 2025, donde el propio Jefe de Estado señala públicamente que el problema del “virus” ya había sido resuelto por el gobierno nacional. ";;
 ;;
 En abril todo cambió y ahora viene la búsqueda de responsables y una “emergencia” económica para recaudar más dinero por la vía de aumentar las retenciones en la fuente. Esa misma política que el Jefe de Estado criticó como inconveniente cuando el mismo gobierno la aplicó en 2023 ;;
 ;;
" Justo por esto es que se caen esas declaratorias de excepcionalidad. Porque el primer paso es siempre diseñarlas con rigor, tener claro los hechos sobrevinientes realmente, tener claridad sobre lo que se va a hacer y su correlación con los hechos, y claramente no convertir la decisión en un ring de boxeo para descalificar actores o en una estrategia de confrontación política."",1000,546,46,male,@jrestrp,";;
